id,region1,region2,region3,region4,homeowner,n_children,hh_income,female,wealth_rating,avg_home_value,median_neighborhood_income,avg_neighborhood_income,pct_low_income,lifetime_promotions_received,lifetime_gifts,largest_gift,most_recent_gift,months_since_gift,gift_time_lag,average_gift_amount,donor,damt
4120,1,0,0,0,1,2,1,0,9,79,10,19,59,40,68,9,8,20,5,9.33,0,0
4122,0,0,0,0,1,5,5,1,8,148,36,39,13,11,33,33,22,23,9,18.86,0,0
4134,0,0,1,0,0,0,4,1,8,220,37,56,11,37,64,12,12,19,6,6.21,0,0
4135,0,1,0,0,1,3,5,1,4,83,17,38,41,107,255,34,21,21,8,16.44,0,0
4137,0,0,1,0,1,4,4,0,8,183,21,37,23,52,72,30,17,22,10,10.78,0,0
4138,0,0,0,0,1,2,3,1,9,168,23,48,21,28,45,10,6,20,6,6.47,0,0
4140,0,0,0,1,1,5,4,0,1,193,44,51,1,29,57,17,10,19,10,11.8,0,0
4142,0,1,0,0,1,0,5,0,9,78,13,27,59,65,71,4,6,20,9,3.84,0,0
4147,0,1,0,0,1,4,5,1,5,422,116,126,0,76,122,9,9,31,6,5.45,0,0
4148,0,1,0,0,1,2,3,0,8,403,88,121,0,68,108,29,23,21,15,12.86,0,0
4150,0,1,0,0,0,3,5,1,9,148,49,49,9,38,63,18,9,13,3,13.53,0,0
4153,1,0,0,0,1,2,4,0,8,200,41,68,10,82,106,11,8,16,8,7.36,0,0
4154,0,0,0,0,1,2,2,0,9,54,3,16,61,21,37,12,12,23,4,9.26,0,0
4156,0,0,0,1,1,3,3,1,8,101,20,38,41,75,115,5,4,21,6,3.13,0,0
4159,0,1,0,0,0,0,2,1,9,381,90,90,0,34,54,7,4,18,17,4.14,0,0
4162,0,0,0,1,0,2,5,0,9,133,21,40,19,12,30,4,7,21,9,5.72,0,0
4164,0,1,0,0,1,2,2,0,6,108,11,30,50,30,52,18,11,19,5,11.35,0,0
4165,0,0,0,0,1,2,5,1,4,173,43,59,2,71,217,22,12,22,5,12.27,0,0
4169,0,0,1,0,0,3,4,1,7,148,29,38,22,30,48,11,8,22,5,9.47,0,0
4181,1,0,0,0,0,0,5,1,1,185,64,78,0,36,72,21,14,29,5,9.78,0,0
4182,1,0,0,0,1,3,7,1,8,122,16,35,62,25,63,5,5,21,4,4.51,0,0
4184,0,0,0,0,1,2,2,0,3,219,42,55,6,86,111,11,6,10,7,10.06,0,0
4188,0,0,0,1,1,3,6,1,8,165,40,47,8,68,188,15,11,19,3,8.36,0,0
4189,1,0,0,0,1,3,1,1,3,146,38,46,5,40,65,17,21,13,4,10.35,0,0
4190,0,1,0,0,1,5,4,0,8,125,29,46,18,67,95,22,27,15,9,12.08,0,0
4195,0,0,0,0,0,3,4,0,9,221,61,79,3,84,136,4,3,22,11,6.78,0,0
4201,0,0,0,1,1,2,3,0,8,156,70,70,9,43,67,10,8,20,7,9.85,0,0
4203,1,0,0,0,1,2,5,0,1,242,45,74,2,24,50,9,6,22,7,6.72,0,0
4206,0,0,0,0,1,3,4,1,8,145,28,57,23,21,59,6,7,17,6,5.51,0,0
4208,0,0,1,0,0,3,6,1,2,172,32,38,9,61,110,27,24,12,5,21.51,0,0
4210,0,0,0,1,0,5,4,1,9,133,35,52,10,68,163,10,9,23,7,4.66,0,0
4213,0,1,0,0,0,2,4,1,8,101,11,42,39,54,70,7,4,17,6,6.79,0,0
4215,0,0,0,0,0,0,2,0,9,104,26,34,41,93,310,13,11,19,3,11.78,0,0
4216,1,0,0,0,1,0,3,0,8,171,33,60,8,29,56,21,14,10,11,13.38,0,0
4219,0,1,0,0,1,4,5,1,8,203,73,73,2,39,79,16,13,11,3,12.17,0,0
4222,0,0,0,0,0,2,4,1,5,102,15,21,40,103,171,9,6,9,6,4.85,0,0
4223,1,0,0,0,1,4,4,1,4,160,33,48,7,46,72,10,9,23,4,9.46,0,0
4226,0,0,1,0,0,2,3,0,8,145,32,40,8,45,88,9,11,16,3,6.3,0,0
4229,0,1,0,0,0,2,2,1,4,172,21,57,7,33,84,23,11,21,9,11.66,0,0
4233,0,0,0,0,1,2,3,0,8,234,59,59,11,10,41,25,15,14,10,11.72,0,0
4235,0,0,0,0,1,2,2,0,4,217,80,80,0,147,223,24,34,22,3,15.59,0,0
4237,0,0,0,0,1,2,6,1,8,154,32,37,23,62,124,17,17,33,9,10.08,0,0
4238,0,1,0,0,1,2,4,1,9,298,54,91,6,39,79,4,2,37,7,3.89,0,0
4240,0,0,0,0,1,3,4,1,8,154,29,42,20,41,50,27,20,15,15,14.15,0,0
4242,0,0,0,0,1,0,4,1,3,211,39,46,11,40,51,6,4,13,10,4.42,0,0
4245,1,0,0,0,1,3,3,0,6,130,35,43,5,67,109,29,22,21,2,19.01,0,0
4248,0,0,0,1,1,3,4,1,3,141,54,54,4,50,82,82,18,16,9,36.24,0,0
4250,0,0,1,0,0,2,7,1,9,194,37,74,8,11,44,18,22,15,6,15.52,0,0
4251,1,0,0,0,0,3,4,0,4,187,24,42,16,31,61,9,5,19,9,5.01,0,0
4256,0,0,1,0,1,1,4,0,2,262,77,99,0,77,74,8,6,22,5,6.86,0,0
4258,0,1,0,0,1,2,7,1,9,209,80,80,3,74,82,19,11,16,6,15.89,0,0
4260,0,0,0,1,1,1,4,0,6,286,55,71,6,31,53,18,17,10,6,14.31,0,0
4264,1,0,0,0,0,2,2,1,4,157,26,42,41,23,45,5,3,21,9,8.76,0,0
4265,0,1,0,0,1,2,4,1,8,129,53,53,12,83,158,15,16,17,7,8.07,0,0
4266,0,1,0,0,1,2,4,1,8,91,13,24,54,93,229,13,11,21,6,9.64,0,0
4271,0,0,0,1,1,3,4,0,9,149,47,47,9,94,192,10,12,19,7,7.84,0,0
4273,0,1,0,0,0,4,7,0,1,136,37,55,11,51,80,23,15,24,3,12.67,0,0
4274,1,0,0,0,1,2,2,1,6,197,63,63,2,128,227,10,6,20,7,6.82,0,0
4278,0,0,1,0,1,3,4,0,9,123,32,41,7,64,163,163,40,21,5,22.44,0,0
4280,0,0,1,0,1,1,5,1,7,77,45,45,15,78,145,6,10,19,7,5.08,0,0
4281,0,0,1,0,1,2,2,0,9,160,28,47,10,76,96,30,28,40,9,11.77,0,0
4283,0,1,0,0,1,2,4,0,8,141,39,41,13,21,53,6,4,14,11,4.58,0,0
4284,0,0,0,0,1,2,5,1,8,211,38,73,10,26,49,16,13,32,3,8.55,0,0
4285,0,0,0,0,1,1,4,1,6,167,40,65,10,64,95,95,28,19,8,21.18,0,0
4291,0,1,0,0,1,2,1,1,7,105,19,31,42,70,100,14,12,9,4,8.96,0,0
4293,0,0,0,0,1,2,4,1,8,78,15,27,51,31,67,24,18,24,7,17.56,0,0
4298,0,0,1,0,1,2,2,0,4,109,31,34,17,41,62,21,9,16,6,16.24,0,0
4302,0,0,0,1,1,3,1,1,2,326,53,126,2,107,116,5,6,17,9,7.31,0,0
4303,0,0,0,0,1,1,1,1,8,138,20,41,27,135,180,15,10,15,24,14.29,0,0
4306,0,0,0,0,1,3,3,1,9,197,45,54,17,80,243,10,8,19,8,8.11,0,0
4307,0,0,0,0,1,2,5,1,7,235,43,65,6,22,50,33,26,23,13,14.2,0,0
4308,0,0,1,0,0,3,7,1,8,196,42,52,5,74,90,9,9,17,3,5.61,0,0
4310,0,0,0,1,0,0,6,0,8,138,40,40,19,60,87,4,12,22,7,4.65,0,0
4313,0,0,0,0,1,3,7,1,9,132,20,35,23,92,133,44,26,14,7,21.53,0,0
4315,1,0,0,0,1,4,4,1,8,150,30,44,7,83,148,17,29,32,3,12.75,0,0
4316,0,1,0,0,1,3,6,1,8,111,35,41,9,68,82,58,47,14,6,17.53,0,0
4321,0,0,0,0,1,2,4,0,8,122,42,42,12,32,50,13,9,20,5,7.7,0,0
4322,0,1,0,0,1,2,4,1,3,294,25,67,13,76,95,13,10,34,3,9.28,0,0
4324,0,1,0,0,1,1,1,1,9,195,52,53,2,49,77,15,12,24,6,10.57,0,0
4326,0,1,0,0,0,0,2,0,8,169,51,51,4,26,185,185,61,15,6,16.88,0,0
4329,0,0,0,0,1,3,7,0,8,119,20,29,21,26,47,20,14,32,11,14.12,0,0
4330,0,0,0,0,1,3,2,1,9,82,12,22,28,45,74,6,4,16,5,5.36,0,0
4332,0,1,0,0,1,4,1,0,9,153,53,53,8,55,106,25,17,19,3,9.1,0,0
4335,0,0,1,0,1,2,2,0,9,213,42,73,7,39,65,33,39,18,7,26.63,0,0
4337,0,1,0,0,0,3,7,1,8,194,45,54,18,72,82,16,20,23,3,16.01,0,0
4341,1,0,0,0,1,3,1,1,7,153,30,34,16,121,352,22,12,21,10,8.85,0,0
4343,0,0,1,0,1,3,4,0,9,208,42,57,6,93,195,35,18,22,11,27.91,0,0
4347,0,0,0,0,1,5,7,0,9,108,26,50,22,22,51,24,14,12,6,13.49,0,0
4349,0,1,0,0,1,2,2,1,5,210,47,83,5,112,143,18,10,14,3,10.23,0,0
4354,0,0,0,1,1,1,2,1,8,230,36,76,4,32,78,14,11,19,6,6.84,0,0
4360,0,1,0,0,1,2,4,1,4,78,11,39,33,113,199,16,14,18,7,15.37,0,0
4362,0,0,0,1,1,0,4,0,4,142,53,58,5,85,137,9,6,21,5,8.3,0,0
4363,0,0,0,1,1,1,7,0,8,194,30,53,14,71,141,10,12,13,6,12.01,0,0
4367,0,0,1,0,1,4,1,1,7,291,61,82,3,83,97,22,23,26,6,14.05,0,0
4373,1,0,0,0,1,2,5,1,9,174,18,34,22,61,82,19,22,34,7,17.51,0,0
4374,1,0,0,0,0,0,1,0,8,244,51,62,14,55,66,8,4,16,11,4.62,0,0
4375,0,1,0,0,1,2,3,1,8,167,28,40,18,83,99,99,27,24,5,15.95,0,0
4377,0,0,0,1,0,3,1,1,8,452,114,150,0,45,49,21,23,18,5,12.23,0,0
4378,0,0,1,0,1,3,4,1,4,188,70,70,0,76,96,6,4,20,4,2.92,0,0
4379,0,0,0,1,1,2,4,0,4,95,20,22,33,53,80,16,12,19,5,7.63,0,0
4381,1,0,0,0,1,2,5,1,8,167,19,57,24,76,113,21,8,23,8,12.53,0,0
4383,0,0,1,0,1,2,4,0,9,176,37,56,12,62,84,64,28,16,3,19.85,0,0
4388,0,0,0,0,0,2,2,1,8,255,36,66,13,28,60,14,13,17,9,7.05,0,0
4390,0,0,0,0,1,2,1,0,8,139,32,33,13,61,88,61,18,11,7,13.8,0,0
4392,0,0,1,0,1,0,3,1,3,199,53,63,7,68,88,45,34,16,12,19.99,0,0
4395,0,0,0,1,1,5,4,1,7,157,27,49,24,42,69,32,15,16,12,15.47,0,0
4396,0,0,1,0,1,5,6,0,8,312,60,92,0,63,91,8,6,24,8,6.26,0,0
4397,0,1,0,0,0,4,2,1,9,181,53,53,18,39,105,4,1,23,5,4.75,0,0
4399,0,1,0,0,1,5,6,0,2,132,64,64,11,119,277,16,10,17,5,8.14,0,0
4402,1,0,0,0,1,2,6,0,3,93,15,29,45,72,158,19,14,18,5,10.37,0,0
4404,0,1,0,0,1,4,5,1,7,196,45,67,4,105,253,16,10,20,11,5.35,0,0
4405,0,0,0,1,1,2,4,1,8,215,26,52,16,30,74,15,12,19,3,12.17,0,0
4406,0,0,1,0,1,2,3,1,1,137,31,45,26,62,78,9,9,21,10,8.56,0,0
4415,0,0,0,0,1,2,3,0,9,224,81,81,3,70,102,3,3,14,23,3.6,0,0
4416,0,0,0,0,1,0,7,0,9,119,19,36,25,35,54,4,4,22,6,3.97,0,0
4420,1,0,0,0,1,2,7,1,5,228,63,63,3,78,174,12,9,24,7,7.18,0,0
4424,1,0,0,0,1,3,4,1,3,256,52,76,5,53,88,15,13,15,3,15.71,0,0
4425,0,0,0,0,1,1,3,1,9,113,19,31,37,70,125,22,16,14,11,17.93,0,0
4428,0,0,1,0,0,1,4,1,6,139,28,48,5,40,90,90,23,18,4,14.04,0,0
4430,0,1,0,0,1,4,5,1,3,248,38,59,6,48,92,6,6,29,5,5.71,0,0
4431,0,0,0,0,0,4,4,0,5,174,69,69,5,84,210,16,17,24,5,13.11,0,0
4432,0,1,0,0,1,3,4,0,9,149,22,42,13,23,56,22,19,14,3,15.07,0,0
4434,0,0,0,1,1,0,4,1,7,160,26,37,30,38,76,10,6,29,4,8.14,0,0
4437,0,0,1,0,1,1,3,1,8,147,22,38,28,101,175,12,7,23,5,6.94,0,0
4440,0,1,0,0,1,2,6,1,8,144,29,52,13,50,71,32,34,17,3,20.84,0,0
4441,0,1,0,0,1,2,5,0,9,113,26,33,38,31,62,38,24,22,3,15.25,0,0
4448,0,0,1,0,1,2,4,1,6,135,23,44,15,73,171,171,38,22,31,41.05,0,0
4450,1,0,0,0,1,4,4,1,3,184,49,55,4,87,109,6,3,22,5,4.08,0,0
4452,0,0,0,1,1,2,4,1,9,118,44,44,15,44,105,14,5,14,10,8.4,0,0
4454,0,1,0,0,0,1,3,1,8,180,36,39,37,54,101,6,6,21,5,3.98,0,0
4462,0,1,0,0,1,2,1,1,8,60,29,29,34,62,219,8,6,13,27,5.51,0,0
4465,0,0,0,1,1,4,6,1,8,181,37,42,13,10,30,10,11,23,5,3.47,0,0
4467,0,1,0,0,1,4,1,0,7,271,59,74,4,62,118,24,22,26,5,22,0,0
4468,0,0,0,0,1,0,5,1,5,196,41,77,15,26,52,16,13,15,7,10.5,0,0
4469,0,0,0,1,1,0,3,1,4,97,32,37,21,30,104,104,32,15,7,15.72,0,0
4473,1,0,0,0,1,3,4,0,9,186,58,71,8,55,74,6,5,16,5,4.02,0,0
4475,0,1,0,0,1,3,5,1,0,229,46,47,19,96,228,7,6,28,6,5.88,0,0
4476,0,1,0,0,1,2,1,1,8,146,34,41,15,114,152,28,23,23,5,13.4,0,0
4477,0,0,0,1,1,0,1,0,1,180,87,87,3,97,115,25,17,17,7,15.25,0,0
4482,0,0,1,0,1,4,2,0,8,193,53,56,12,65,110,42,24,15,6,7.36,0,0
4483,0,0,0,0,1,2,6,1,9,311,44,70,7,24,41,34,20,15,6,13.73,0,0
4486,0,0,1,0,1,2,6,1,9,149,61,61,7,54,98,22,51,16,4,16.9,0,0
4487,0,0,0,1,1,2,1,1,3,413,93,106,0,39,69,15,8,14,22,11.23,0,0
4492,0,0,0,0,1,3,6,1,9,185,35,71,18,59,113,25,10,18,7,9.49,0,0
4493,0,1,0,0,0,0,6,0,6,120,19,29,29,80,126,26,26,19,5,16.74,0,0
4500,0,0,1,0,1,1,4,0,9,203,33,48,17,36,67,39,35,15,14,17.65,0,0
4509,0,0,0,1,1,2,2,1,7,134,41,41,23,52,71,14,13,17,6,14.31,0,0
4513,0,0,1,0,1,2,4,1,9,108,18,33,51,43,67,7,11,23,4,6.21,0,0
4515,0,1,0,0,0,2,2,1,8,210,32,53,9,9,39,39,17,13,3,22.82,0,0
4519,0,0,0,1,1,2,3,1,9,165,27,67,17,53,92,6,8,20,4,6.32,0,0
4521,0,0,0,1,0,2,4,1,8,126,25,38,41,66,128,28,20,19,6,12.69,0,0
4525,0,0,1,0,1,2,5,0,8,114,22,28,26,52,72,14,8,24,18,6.59,0,0
4526,0,0,0,0,1,2,2,0,9,97,28,28,21,37,76,19,9,14,6,12.63,0,0
4528,0,1,0,0,1,0,7,0,3,180,52,60,7,71,88,4,3,26,6,5.5,0,0
4530,0,1,0,0,0,3,6,1,8,134,44,44,8,72,82,17,17,16,8,7.17,0,0
4532,0,0,1,0,1,4,7,1,6,159,62,62,8,17,54,14,14,21,10,11.91,0,0
4534,1,0,0,0,1,1,2,0,9,138,37,37,12,45,71,5,4,21,4,5.78,0,0
4536,0,1,0,0,1,1,7,1,2,332,62,103,2,38,51,16,10,12,29,8.96,0,0
4539,0,0,0,1,0,2,6,1,6,183,22,35,23,64,84,7,11,22,8,6.44,0,0
4546,0,1,0,0,1,3,2,1,9,251,57,61,6,45,87,16,10,13,5,6.27,0,0
4548,0,0,0,1,0,4,1,1,9,165,69,69,1,15,44,13,12,18,5,14.45,0,0
4550,1,0,0,0,0,4,2,1,8,193,51,66,11,40,63,11,14,17,6,4.16,0,0
4552,0,1,0,0,1,2,5,1,8,176,50,64,21,148,334,30,26,12,5,16.05,0,0
4555,0,0,0,1,1,1,3,1,8,173,34,38,8,67,116,43,23,20,5,23.41,0,0
4559,0,0,1,0,1,2,2,0,9,290,52,65,1,21,51,35,37,13,5,28.05,0,0
4565,0,1,0,0,1,2,4,0,6,149,37,47,5,123,549,72,54,24,10,24.3,0,0
4566,0,0,0,1,1,3,4,0,6,249,56,78,4,101,161,11,6,19,4,7.94,0,0
4567,0,0,0,1,1,3,4,1,8,170,69,69,2,50,48,29,14,23,5,9.23,0,0
4568,0,0,0,0,0,2,5,1,5,126,24,37,27,43,56,13,14,19,3,9.19,0,0
4569,0,0,0,1,1,1,1,0,8,146,25,51,6,63,133,5,4,16,6,6.56,0,0
4572,1,0,0,0,1,3,7,1,1,148,27,44,23,78,81,10,7,17,3,8.35,0,0
4574,0,0,0,0,1,3,7,0,8,140,33,40,22,54,107,9,6,18,4,5.71,0,0
4575,1,0,0,0,1,1,3,1,7,136,20,51,19,17,44,8,16,22,7,7.02,0,0
4580,0,0,0,0,1,5,3,1,9,158,39,49,5,102,124,8,7,20,4,5.89,0,0
4585,0,0,0,1,1,4,2,1,9,209,50,58,1,18,58,20,8,12,12,13.4,0,0
4588,0,0,0,1,1,1,2,1,8,313,114,114,0,24,49,12,6,20,3,5.74,0,0
4592,0,0,0,0,1,3,5,0,8,127,20,29,44,16,40,13,6,17,4,11.73,0,0
4597,1,0,0,0,1,1,2,1,2,125,23,42,15,18,37,25,29,22,3,12.15,0,0
4598,0,1,0,0,1,2,2,1,8,126,16,34,23,20,45,14,9,20,4,14.3,0,0
4601,1,0,0,0,1,3,6,0,6,155,42,47,8,120,369,15,21,16,8,11.13,0,0
4602,0,0,1,0,1,2,2,1,5,133,31,31,17,32,52,10,11,20,10,8.36,0,0
4608,0,0,0,0,1,3,7,0,5,148,26,37,28,39,54,24,15,21,10,6.72,0,0
4611,0,1,0,0,0,2,3,0,4,135,21,52,13,121,355,13,11,24,3,8.46,0,0
4619,0,0,0,0,1,3,2,1,6,104,22,35,12,23,49,24,16,13,5,10.53,0,0
4622,0,0,1,0,1,0,3,1,8,130,26,32,24,60,86,28,14,21,13,12.19,0,0
4624,0,0,0,1,1,3,5,0,9,172,45,45,4,74,99,11,10,18,4,6.87,0,0
4627,0,0,0,1,1,3,5,1,3,197,66,69,6,44,100,100,49,16,17,22.48,0,0
4631,1,0,0,0,1,1,7,0,4,234,37,72,4,49,173,28,30,15,7,14.58,0,0
4632,0,0,0,1,1,4,3,1,9,225,21,45,19,81,148,15,12,17,3,7.26,0,0
4633,0,0,0,0,0,0,4,1,8,108,10,32,60,17,56,17,16,12,8,8.61,0,0
4636,0,0,0,1,1,0,1,1,8,190,71,71,10,41,71,20,9,19,7,14.78,0,0
4644,1,0,0,0,1,1,2,0,9,202,17,62,22,74,108,90,45,35,10,24.23,0,0
4645,0,0,0,0,1,3,5,0,8,137,38,46,33,105,221,6,6,22,7,6.6,0,0
4646,0,0,0,1,1,4,2,0,8,158,22,54,19,31,74,74,57,15,10,19.38,0,0
4650,0,0,0,0,1,4,3,1,8,199,58,63,10,47,72,18,23,40,6,19.63,0,0
4654,0,0,0,0,1,2,6,1,4,265,56,82,0,57,79,17,6,20,13,14.92,0,0
4662,0,0,0,0,0,3,2,0,3,207,41,49,14,78,140,10,7,12,4,6.76,0,0
4667,1,0,0,0,0,3,4,1,6,140,22,32,31,15,36,17,12,21,21,11.18,0,0
4669,0,0,0,0,0,2,4,1,8,102,10,27,56,35,78,15,32,15,26,11.46,0,0
4670,0,0,1,0,1,2,3,0,3,193,53,53,8,58,74,18,17,19,6,9.14,0,0
4671,0,0,1,0,1,2,4,0,8,225,75,75,6,25,63,22,25,21,7,14.78,0,0
4675,0,1,0,0,0,2,6,1,8,209,43,57,5,55,87,32,17,29,4,13.29,0,0
4677,1,0,0,0,0,1,6,1,8,118,27,38,39,52,100,4,5,19,4,4.56,0,0
4679,1,0,0,0,0,0,6,1,4,140,31,39,14,68,132,53,30,17,5,13.45,0,0
4680,0,0,0,0,1,4,7,0,8,141,42,43,10,42,55,5,4,16,3,4.19,0,0
4686,0,0,0,1,1,4,7,1,0,172,46,55,3,44,65,9,13,14,4,7.09,0,0
4691,0,0,0,1,1,2,3,1,8,379,56,69,2,95,121,32,19,20,11,10.86,0,0
4692,0,1,0,0,1,3,2,1,8,268,45,60,5,16,74,12,12,16,7,14.52,0,0
4693,0,1,0,0,1,5,5,0,3,136,34,61,17,71,138,28,27,14,13,19.97,0,0
4694,1,0,0,0,1,1,1,1,9,82,13,19,41,44,80,25,17,19,8,14.35,0,0
4695,0,0,0,0,1,3,2,0,9,144,33,47,20,52,81,7,4,16,5,4.19,0,0
4696,0,0,0,1,1,3,1,1,9,117,17,43,32,83,170,150,80,17,6,35.9,0,0
4702,1,0,0,0,0,2,6,1,2,111,21,28,25,76,158,12,8,16,3,10.64,0,0
4703,1,0,0,0,1,3,3,0,9,209,78,78,0,88,119,53,21,16,12,13.41,0,0
4709,0,0,0,0,1,3,4,0,9,167,52,52,6,84,95,6,6,23,8,5.54,0,0
4711,0,1,0,0,1,3,7,0,3,310,51,64,4,54,77,7,6,38,10,4.61,0,0
4712,0,0,0,0,1,4,4,0,8,123,20,53,33,32,55,27,17,37,8,24.15,0,0
4716,0,0,0,0,1,3,7,1,9,173,57,57,4,70,137,17,9,23,13,12.26,0,0
4717,0,1,0,0,0,2,2,1,9,126,34,46,16,16,32,18,15,18,9,10.05,0,0
4718,0,0,1,0,1,2,4,1,4,133,27,53,8,23,49,11,6,14,4,6.06,0,0
4720,1,0,0,0,1,1,2,1,3,94,23,28,38,21,106,106,28,14,4,34.91,0,0
4721,0,0,0,0,0,2,1,0,8,158,44,44,6,30,56,7,7,25,5,4.46,0,0
4722,0,1,0,0,1,3,1,1,4,143,29,36,26,25,60,42,20,17,5,21.59,0,0
4726,0,0,0,1,1,3,5,0,9,116,26,47,14,9,30,23,18,12,6,8.9,0,0
4728,0,0,0,0,0,2,5,0,7,203,35,90,6,89,232,17,10,18,5,8.82,0,0
4732,0,0,0,1,1,2,6,1,3,104,30,35,18,142,199,6,9,26,10,4.42,0,0
4733,0,1,0,0,1,2,5,1,1,102,11,24,46,55,84,24,29,15,7,15.45,0,0
4745,0,1,0,0,0,4,3,1,8,151,29,68,12,20,47,6,9,17,6,5.16,0,0
4747,0,0,1,0,1,2,2,0,8,169,26,59,28,118,157,7,7,18,10,5.32,0,0
4749,1,0,0,0,1,2,4,1,5,187,87,87,2,9,50,7,4,10,9,5.91,0,0
4750,0,0,0,0,1,2,4,1,8,90,30,31,20,85,151,9,7,6,7,4.79,0,0
4754,1,0,0,0,0,3,3,1,9,188,56,56,3,42,73,5,5,22,2,6.19,0,0
4755,0,0,0,0,1,0,6,1,8,211,57,61,5,48,55,15,15,22,9,10.21,0,0
4756,0,0,0,1,0,1,4,1,9,172,23,40,23,40,64,9,5,20,12,7.52,0,0
4757,0,0,1,0,1,0,3,0,8,107,21,36,39,32,51,9,6,14,9,7.23,0,0
4758,0,1,0,0,1,2,1,0,8,376,100,103,0,33,52,13,3,18,9,10.06,0,0
4759,0,0,0,0,1,4,3,0,8,376,64,93,0,21,46,20,14,39,10,16.11,0,0
4764,0,0,0,1,1,2,1,1,9,131,15,27,37,71,197,4,2,19,10,4.72,0,0
4769,1,0,0,0,0,1,6,0,8,110,18,45,29,72,110,40,26,12,3,20.04,0,0
4771,1,0,0,0,1,4,4,0,8,236,42,55,10,56,71,14,7,12,5,11.28,0,0
4779,0,0,0,0,1,2,1,1,6,175,41,78,19,59,73,15,14,17,5,12.37,0,0
4783,0,0,0,0,1,1,4,0,1,201,36,63,21,43,88,15,14,24,8,9.85,0,0
4785,0,1,0,0,0,2,5,1,6,189,17,58,23,16,46,10,4,18,7,6.33,0,0
4793,0,0,1,0,1,2,4,1,1,154,45,49,4,68,114,12,10,22,6,10.05,0,0
4794,0,0,0,1,1,1,6,1,8,339,64,100,2,29,72,72,54,20,5,23.01,0,0
4798,0,0,0,0,0,3,1,1,2,177,32,39,16,58,79,16,11,10,12,11.02,0,0
4799,0,0,1,0,0,4,2,0,9,394,64,114,0,42,70,14,21,20,34,12.35,0,0
4802,1,0,0,0,1,3,6,1,3,150,27,37,21,68,116,11,7,15,6,4.8,0,0
4806,0,0,1,0,1,3,2,0,3,110,26,45,28,35,56,16,10,15,4,7.92,0,0
4807,0,1,0,0,1,4,2,0,8,162,25,68,13,25,49,11,21,37,5,10.62,0,0
4808,0,0,0,0,1,2,5,1,6,207,25,42,21,60,93,50,19,20,12,12.12,0,0
4810,0,0,0,1,0,3,3,0,9,245,47,69,1,58,146,146,50,16,4,26.94,0,0
4820,1,0,0,0,1,2,3,1,8,162,42,42,11,53,109,68,49,23,5,22.47,0,0
4821,0,0,0,1,1,2,4,1,4,161,22,50,13,11,50,9,10,31,3,7.53,0,0
4828,1,0,0,0,1,3,2,1,7,164,43,50,10,73,98,20,14,34,4,9.14,0,0
4830,1,0,0,0,0,2,4,0,9,132,59,59,5,39,50,13,8,35,3,11.29,0,0
4832,0,0,0,0,1,4,7,0,5,198,37,50,7,101,298,14,17,19,6,8.39,0,0
4836,1,0,0,0,1,4,2,0,8,299,58,83,0,118,266,18,17,20,6,13.57,0,0
4838,0,0,0,0,1,2,7,1,2,114,26,45,17,51,151,151,35,18,6,30.26,0,0
4840,0,0,0,1,1,2,4,1,9,213,61,94,3,92,271,5,5,9,3,5,0,0
4841,0,0,0,0,1,4,1,1,8,122,13,31,40,53,80,23,17,22,4,16.06,0,0
4843,0,0,0,0,1,5,7,0,9,150,58,65,1,15,43,7,9,25,5,7.19,0,0
4845,0,1,0,0,0,0,4,1,6,100,24,26,28,72,98,7,7,15,4,8.21,0,0
4846,1,0,0,0,1,4,4,1,1,62,7,20,52,56,88,32,24,17,11,13.88,0,0
4848,0,0,0,0,1,0,4,0,1,60,9,28,72,39,54,5,6,38,7,6.07,0,0
4849,1,0,0,0,1,3,1,1,8,97,25,33,18,11,43,17,11,12,5,11.92,0,0
4856,0,0,1,0,1,3,4,0,4,154,33,45,19,31,70,18,17,23,6,15.37,0,0
4860,0,0,0,0,0,2,6,1,8,173,28,45,26,53,85,58,20,36,17,13.45,0,0
4861,0,1,0,0,1,2,4,1,8,260,56,64,1,99,195,15,7,15,5,10.95,0,0
4864,0,0,0,0,0,2,4,1,8,131,35,37,33,16,41,3,2,20,5,4.39,0,0
4866,0,1,0,0,1,4,2,0,9,213,46,60,19,89,116,14,9,19,3,7.71,0,0
4867,1,0,0,0,0,0,3,0,3,159,35,58,14,21,57,12,7,14,4,7,0,0
4871,0,0,1,0,1,3,4,1,5,302,77,80,0,85,125,4,8,7,7,3.87,0,0
4873,0,0,0,1,0,2,5,0,8,142,17,47,33,59,110,15,14,18,7,7.85,0,0
4877,0,0,0,1,1,2,6,0,8,215,68,68,0,81,166,17,12,22,8,15.43,0,0
4879,0,0,0,1,0,2,4,1,5,129,40,40,11,56,116,18,10,18,17,12.1,0,0
4882,0,0,1,0,1,2,2,1,2,105,22,34,24,117,225,20,12,15,23,14.68,0,0
4884,1,0,0,0,1,0,6,1,3,189,26,46,23,50,98,8,6,13,3,8.22,0,0
4885,0,0,1,0,1,2,3,1,1,148,39,44,10,46,74,8,8,14,5,4.46,0,0
4889,0,0,0,1,1,2,3,1,8,137,27,38,28,59,92,92,43,18,8,34.75,0,0
4890,0,1,0,0,0,4,4,1,0,249,37,61,4,122,234,6,5,16,4,5.2,0,0
4891,0,0,1,0,1,2,4,1,9,149,33,47,8,132,179,12,12,13,4,14.36,0,0
4894,0,0,1,0,1,3,4,1,6,146,28,56,9,92,106,76,29,17,6,16.15,0,0
